timestamp clientname srvname delta delta_prec
1718448925.175 samsung greater-demon 0.181517 0.084440
1718448935.311 samsung greater-demon 0.179251 0.079665
1718448945.448 samsung greater-demon 0.181596 0.083748
1718448955.588 samsung greater-demon 0.181734 0.085277
1718448965.722 samsung greater-demon 0.181223 0.084430
1718448975.854 samsung greater-demon 0.177203 0.077954
1718448985.921 samsung greater-demon 0.147543 0.013898
1718448996.039 samsung greater-demon 0.171018 0.061368
1718449006.174 samsung greater-demon 0.180775 0.081702
1718449016.311 samsung greater-demon 0.180553 0.081752
1718449026.448 samsung greater-demon 0.183171 0.085409
1718449036.588 samsung greater-demon 0.179704 0.082723
1718449046.722 samsung greater-demon 0.180013 0.079570
1718449056.792 samsung greater-demon 0.146707 0.014736
1718449066.898 samsung greater-demon 0.164290 0.049013
1718449077.035 samsung greater-demon 0.175163 0.073659
1718449087.171 samsung greater-demon 0.178744 0.078504
1718449097.309 samsung greater-demon 0.177581 0.076780
1718449107.447 samsung greater-demon 0.181767 0.085130
1718449117.584 samsung greater-demon 0.181008 0.084155
1718449127.724 samsung greater-demon 0.182503 0.086359
1718449137.861 samsung greater-demon 0.178568 0.078057
1718449147.997 samsung greater-demon 0.186869 0.094230
1718449158.135 samsung greater-demon 0.176966 0.075316
1718449168.272 samsung greater-demon 0.185025 0.090322
1718449178.316 samsung greater-demon 0.146574 0.014195
1718449188.445 samsung greater-demon 0.164642 0.049205
1718449198.516 samsung greater-demon 0.147603 0.015635
1718449208.621 samsung greater-demon 0.167972 0.058041
1718449218.756 samsung greater-demon 0.180750 0.083006
1718449228.894 samsung greater-demon 0.184934 0.091448
1718449239.033 samsung greater-demon 0.178952 0.079382
1718449249.169 samsung greater-demon 0.179560 0.080459
1718449259.306 samsung greater-demon 0.181030 0.081954
1718449269.379 samsung greater-demon 0.146202 0.017356
1718449279.481 samsung greater-demon 0.162348 0.046617
1718449289.619 samsung greater-demon 0.176947 0.077657
1718449299.759 samsung greater-demon 0.179104 0.079744
1718449309.893 samsung greater-demon 0.177039 0.076050
1718449320.031 samsung greater-demon 0.178996 0.079934
1718449330.176 samsung greater-demon 0.180753 0.095184
1718449340.308 samsung greater-demon 0.176778 0.073927
1718449350.445 samsung greater-demon 0.176308 0.075583
1718449360.582 samsung greater-demon 0.179972 0.081302
1718449370.719 samsung greater-demon 0.178753 0.078843
1718449380.86 samsung greater-demon 0.178476 0.078373
1718449390.997 samsung greater-demon 0.178154 0.076587
1718449401.069 samsung greater-demon 0.147441 0.015371
1718449411.17 samsung greater-demon 0.157570 0.041349
1718449421.237 samsung greater-demon 0.147234 0.014302
1718449431.443 samsung greater-demon 0.201963 0.125147
1718449441.58 samsung greater-demon 0.178212 0.076445
1718449451.719 samsung greater-demon 0.182109 0.085891
1718449461.856 samsung greater-demon 0.180713 0.081804
1718449471.926 samsung greater-demon 0.147190 0.016135
1718449482.01 samsung greater-demon 0.143384 0.027987
1718449492.169 samsung greater-demon 0.186113 0.097727
1718449502.247 samsung greater-demon 0.148129 0.017435
1718449512.341 samsung greater-demon 0.156354 0.035328
1718449522.477 samsung greater-demon 0.181704 0.083462
1718449532.615 samsung greater-demon 0.180513 0.080186
1718449542.752 samsung greater-demon 0.179103 0.077735
1718449552.894 samsung greater-demon 0.176939 0.080322
1718449562.967 samsung greater-demon 0.146244 0.012561
1718449573.064 samsung greater-demon 0.161971 0.045022
1718449583.179 samsung greater-demon 0.171147 0.062895
1718449593.254 samsung greater-demon 0.147118 0.015252
1718449603.328 samsung greater-demon 0.148143 0.014802
1718449613.405 samsung greater-demon 0.147010 0.016168
1718449623.541 samsung greater-demon 0.180417 0.081065
1718449633.89 samsung greater-demon 0.197731 0.116946
1718449644.028 samsung greater-demon 0.182034 0.084815
1718449654.165 samsung greater-demon 0.183759 0.086727
1718449664.303 samsung greater-demon 0.184193 0.089154
1718449674.441 samsung greater-demon 0.178430 0.077669
1718449684.579 samsung greater-demon 0.181051 0.083125
1718449694.652 samsung greater-demon 0.147495 0.016820
1718449704.752 samsung greater-demon 0.161366 0.043185
1718449714.89 samsung greater-demon 0.181075 0.083905
1718449725.028 samsung greater-demon 0.181842 0.084151
1718449735.165 samsung greater-demon 0.177730 0.075811
1718449745.235 samsung greater-demon 0.147415 0.014905
1718449755.337 samsung greater-demon 0.163259 0.044862
1718449765.478 samsung greater-demon 0.178265 0.081931
1718449775.545 samsung greater-demon 0.147606 0.016627
1718449785.647 samsung greater-demon 0.163551 0.045246
1718449795.786 samsung greater-demon 0.185100 0.089795
1718449805.924 samsung greater-demon 0.182564 0.085363
1718449816.061 samsung greater-demon 0.180019 0.079229
1718449826.135 samsung greater-demon 0.148223 0.015864
1718449836.235 samsung greater-demon 0.161368 0.043059
1718449846.373 samsung greater-demon 0.185997 0.089763
1718449856.511 samsung greater-demon 0.179167 0.078603
1718449866.648 samsung greater-demon 0.177862 0.076662
1718449876.785 samsung greater-demon 0.184028 0.085678
1718449886.922 samsung greater-demon 0.180799 0.079357
1718449897.061 samsung greater-demon 0.180736 0.082462
1718449907.2 samsung greater-demon 0.181281 0.081761
1718449917.34 samsung greater-demon 0.178060 0.077525
1718449927.475 samsung greater-demon 0.179846 0.078278
1718449937.612 samsung greater-demon 0.182865 0.086372
1718449947.749 samsung greater-demon 0.180439 0.079827
1718449957.89 samsung greater-demon 0.183630 0.085830
1718449968.025 samsung greater-demon 0.181084 0.079204
1718449978.162 samsung greater-demon 0.181240 0.080954
1718449988.299 samsung greater-demon 0.182225 0.082689
1718449998.44 samsung greater-demon 0.180591 0.080420
1718450008.575 samsung greater-demon 0.182658 0.083513
1718450018.715 samsung greater-demon 0.181848 0.083340
1718450028.781 samsung greater-demon 0.149078 0.014702
1718450038.888 samsung greater-demon 0.165584 0.049412
1718450049.024 samsung greater-demon 0.181578 0.081361
1718450059.162 samsung greater-demon 0.182955 0.085480
1718450069.299 samsung greater-demon 0.181644 0.081386
1718450079.437 samsung greater-demon 0.181864 0.081793
1718450089.574 samsung greater-demon 0.181767 0.081891
1718450099.714 samsung greater-demon 0.181587 0.083176
1718450109.85 samsung greater-demon 0.177825 0.073608
1718450119.987 samsung greater-demon 0.181753 0.081404
1718450130.128 samsung greater-demon 0.183129 0.085046
1718450140.263 samsung greater-demon 0.180891 0.080674
1718450150.4 samsung greater-demon 0.180667 0.077711
1718450160.539 samsung greater-demon 0.184310 0.086358
1718450170.676 samsung greater-demon 0.181977 0.080941
1718450180.815 samsung greater-demon 0.183747 0.083198
1718450190.951 samsung greater-demon 0.179795 0.076693
1718450201.091 samsung greater-demon 0.183410 0.086075
1718450211.226 samsung greater-demon 0.181446 0.079750
1718450221.365 samsung greater-demon 0.181181 0.081043
1718450231.502 samsung greater-demon 0.180978 0.079595
1718450241.64 samsung greater-demon 0.178197 0.074889
1718450251.779 samsung greater-demon 0.183374 0.082870
1718450261.915 samsung greater-demon 0.180893 0.079603
1718450272.053 samsung greater-demon 0.181588 0.080453
1718450282.191 samsung greater-demon 0.181920 0.081276
1718450292.328 samsung greater-demon 0.181451 0.079680
1718450302.47 samsung greater-demon 0.182057 0.082781
1718450312.608 samsung greater-demon 0.181173 0.080168
1718450322.741 samsung greater-demon 0.179677 0.077074
1718450332.88 samsung greater-demon 0.182610 0.082528
1718450343.017 samsung greater-demon 0.181823 0.081483
1718450353.156 samsung greater-demon 0.183217 0.083369
1718450363.293 samsung greater-demon 0.181167 0.079222
1718450373.43 samsung greater-demon 0.181136 0.080967
1718450383.572 samsung greater-demon 0.182122 0.083768
1718450393.709 samsung greater-demon 0.180872 0.079429
1718450403.784 samsung greater-demon 0.148664 0.016039
1718450413.877 samsung greater-demon 0.161707 0.039184
1718450424.02 samsung greater-demon 0.184662 0.088170
1718450434.156 samsung greater-demon 0.182503 0.080167
1718450444.292 samsung greater-demon 0.179015 0.077448
1718450454.431 samsung greater-demon 0.183334 0.082558
1718450464.567 samsung greater-demon 0.180093 0.077449
1718450474.702 samsung greater-demon 0.180683 0.076594
1718450484.775 samsung greater-demon 0.148410 0.015926
1718450494.879 samsung greater-demon 0.164845 0.047075
1718450505.016 samsung greater-demon 0.183363 0.086029
1718450515.152 samsung greater-demon 0.184786 0.085818
1718450525.293 samsung greater-demon 0.187522 0.094357
1718450535.43 samsung greater-demon 0.184763 0.086669
1718450545.566 samsung greater-demon 0.183058 0.084671
1718450555.704 samsung greater-demon 0.186135 0.087238
1718450565.843 samsung greater-demon 0.183922 0.083762
1718450575.979 samsung greater-demon 0.183393 0.084077
1718450586.117 samsung greater-demon 0.181151 0.081053
1718450596.254 samsung greater-demon 0.183020 0.083307
1718450606.392 samsung greater-demon 0.181235 0.080394
1718450616.532 samsung greater-demon 0.182984 0.083100
1718450626.667 samsung greater-demon 0.179276 0.075357
1718450636.804 samsung greater-demon 0.182762 0.081243
1718450646.942 samsung greater-demon 0.181561 0.079065
1718450657.08 samsung greater-demon 0.183308 0.081952
1718450667.219 samsung greater-demon 0.183581 0.085258
1718450677.355 samsung greater-demon 0.180879 0.077605
1718450687.495 samsung greater-demon 0.178964 0.076531
1718450697.632 samsung greater-demon 0.183430 0.082380
1718450707.769 samsung greater-demon 0.181459 0.079174
1718450717.909 samsung greater-demon 0.184501 0.086065
1718450728.044 samsung greater-demon 0.182675 0.080412
1718450738.182 samsung greater-demon 0.184260 0.083549
1718450748.321 samsung greater-demon 0.186952 0.091486
1718450758.457 samsung greater-demon 0.181001 0.076998
1718450768.595 samsung greater-demon 0.183404 0.081018
1718450778.67 samsung greater-demon 0.151681 0.017466
1718450788.769 samsung greater-demon 0.166649 0.046005
1718450798.845 samsung greater-demon 0.152075 0.018168
1718450808.925 samsung greater-demon 0.150522 0.015981
1718450819.079 samsung greater-demon 0.192978 0.098270
1718450829.217 samsung greater-demon 0.182770 0.077182
1718450839.356 samsung greater-demon 0.182657 0.078022
1718450849.494 samsung greater-demon 0.183289 0.081470
1718450859.629 samsung greater-demon 0.191292 0.095284
1718450869.766 samsung greater-demon 0.186088 0.083686
1718450879.907 samsung greater-demon 0.185904 0.084940
1718450890.044 samsung greater-demon 0.179294 0.074222
1718450900.181 samsung greater-demon 0.182968 0.078553
1718450910.319 samsung greater-demon 0.183802 0.081923
1718450920.456 samsung greater-demon 0.182340 0.077969
1718450930.596 samsung greater-demon 0.182877 0.080107
1718450940.73 samsung greater-demon 0.183010 0.077049
1718450950.872 samsung greater-demon 0.182477 0.079190
1718450961.007 samsung greater-demon 0.181466 0.075176
1718450971.144 samsung greater-demon 0.182180 0.075208
1718450981.218 samsung greater-demon 0.150256 0.018815
1718450991.319 samsung greater-demon 0.162107 0.040246
1718451001.455 samsung greater-demon 0.184632 0.081431
1718451011.593 samsung greater-demon 0.188818 0.090319
1718451021.666 samsung greater-demon 0.152031 0.014717
1718451031.735 samsung greater-demon 0.152053 0.016102
1718451041.903 samsung greater-demon 0.200227 0.111930
1718451052.044 samsung greater-demon 0.185955 0.084835
1718451062.179 samsung greater-demon 0.183483 0.077642
1718451072.317 samsung greater-demon 0.184428 0.080477
1718451082.453 samsung greater-demon 0.185916 0.080591
1718451092.591 samsung greater-demon 0.189014 0.088296
1718451102.729 samsung greater-demon 0.188462 0.086226
1718451112.867 samsung greater-demon 0.187155 0.085137
1718451123.004 samsung greater-demon 0.183881 0.076254
1718451133.144 samsung greater-demon 0.185803 0.083689
1718451143.28 samsung greater-demon 0.185507 0.080593
1718451153.418 samsung greater-demon 0.192930 0.096378
1718451163.556 samsung greater-demon 0.184658 0.079354
1718451173.694 samsung greater-demon 0.185602 0.083014
1718451183.83 samsung greater-demon 0.185852 0.079544
1718451193.969 samsung greater-demon 0.186149 0.082877
1718451204.041 samsung greater-demon 0.153094 0.016018
1718451214.142 samsung greater-demon 0.165934 0.042951
1718451224.278 samsung greater-demon 0.189305 0.086282
1718451234.417 samsung greater-demon -0.764595 0.085430
1718451244.556 samsung greater-demon -0.766663 0.081716
1718451254.626 samsung greater-demon -0.799043 0.014281
1718451264.728 samsung greater-demon -0.783725 0.045601
1718451274.866 samsung greater-demon -0.766948 0.079662
1718451285.004 samsung greater-demon -0.766184 0.081880
1718451295.142 samsung greater-demon -0.765743 0.081961
1718451305.264 samsung greater-demon -0.774432 0.064757
1718451315.419 samsung greater-demon -0.755129 0.105065
1718451325.554 samsung greater-demon -0.766559 0.080489
1718451335.692 samsung greater-demon -0.767118 0.080595
1718451345.829 samsung greater-demon -0.766583 0.078098
1718451355.967 samsung greater-demon -0.763321 0.086405
1718451366.105 samsung greater-demon -0.766120 0.080749
1718451376.243 samsung greater-demon -0.765044 0.083221
1718451386.38 samsung greater-demon -0.767290 0.078237
1718451396.519 samsung greater-demon -0.764943 0.081635
1718451406.656 samsung greater-demon -0.766473 0.079877
1718451416.795 samsung greater-demon -0.766274 0.082460
1718451426.867 samsung greater-demon -0.800116 0.010995
1718451436.969 samsung greater-demon -0.784973 0.044192
1718451447.104 samsung greater-demon -0.768184 0.076070
1718451457.242 samsung greater-demon -0.764897 0.083013
1718451467.385 samsung greater-demon -0.761919 0.087554
1718451477.517 samsung greater-demon -0.769142 0.074431
1718451487.586 samsung greater-demon -0.799708 0.011969
1718451497.692 samsung greater-demon -0.781561 0.048921
1718451507.829 samsung greater-demon -0.766183 0.079581
1718451517.967 samsung greater-demon -0.764953 0.082126
1718451528.105 samsung greater-demon -0.766845 0.078895
1718451538.24 samsung greater-demon -0.765331 0.079983
1718451548.378 samsung greater-demon -0.763219 0.085370
1718451558.517 samsung greater-demon -0.763201 0.085325
1718451568.654 samsung greater-demon -0.763771 0.084294
1718451578.794 samsung greater-demon -0.758569 0.094275
1718451588.929 samsung greater-demon -0.762766 0.086329
1718451599.066 samsung greater-demon -0.762909 0.084595
1718451609.206 samsung greater-demon -0.765634 0.082477
1718451619.342 samsung greater-demon -0.765626 0.080281
1718451629.482 samsung greater-demon -0.766068 0.081001
1718451639.62 samsung greater-demon -0.765775 0.079492
1718451649.757 samsung greater-demon -0.765149 0.080343
1718451659.894 samsung greater-demon -0.765884 0.080033
1718451670.031 samsung greater-demon -0.765849 0.079101
1718451680.168 samsung greater-demon -0.763505 0.082777
1718451690.306 samsung greater-demon -0.764016 0.082553
1718451700.444 samsung greater-demon -0.764877 0.081128
1718451710.582 samsung greater-demon -0.765633 0.080443
1718451720.719 samsung greater-demon -0.764540 0.081632
1718451730.857 samsung greater-demon -0.763059 0.085143
1718451740.996 samsung greater-demon -0.763199 0.083686
1718451751.133 samsung greater-demon -0.763792 0.084516
1718451761.27 samsung greater-demon -0.764828 0.081128
1718451771.409 samsung greater-demon -0.765730 0.081385
1718451781.545 samsung greater-demon -0.764454 0.080233
1718451791.684 samsung greater-demon -0.763628 0.083472
1718451801.821 samsung greater-demon -0.763346 0.082515
1718451811.959 samsung greater-demon -0.766897 0.077520
1718451822.1 samsung greater-demon -0.762485 0.085819
1718451832.173 samsung greater-demon -0.798350 0.015512
1718451842.273 samsung greater-demon -0.784032 0.042153
1718451852.407 samsung greater-demon -0.766911 0.076480
1718451862.547 samsung greater-demon -0.762470 0.084875
1718451872.682 samsung greater-demon -0.765333 0.079345
1718451882.819 samsung greater-demon -0.763470 0.081376
1718451892.958 samsung greater-demon -0.761676 0.086182
1718451903.096 samsung greater-demon -0.764342 0.080748
1718451913.234 samsung greater-demon -0.764785 0.080695
1718451923.308 samsung greater-demon -0.796707 0.017269
1718451933.407 samsung greater-demon -0.784388 0.042063
1718451943.544 samsung greater-demon -0.764120 0.081624
1718451953.682 samsung greater-demon -0.766410 0.078500
1718451963.822 samsung greater-demon -0.763530 0.082247
1718451973.96 samsung greater-demon -0.765214 0.080275
1718451984.096 samsung greater-demon -0.763534 0.082412
1718451994.233 samsung greater-demon -0.765518 0.078109
1718452004.37 samsung greater-demon -0.766277 0.076156
1718452014.508 samsung greater-demon -0.765679 0.077975
1718452024.645 samsung greater-demon -0.765642 0.076142
1718452034.782 samsung greater-demon -0.763746 0.080355
1718452044.921 samsung greater-demon -0.763084 0.081299
1718452055.06 samsung greater-demon -0.764964 0.081198
1718452065.197 samsung greater-demon -0.763460 0.080454
1718452075.334 samsung greater-demon -0.763153 0.081815
1718452085.474 samsung greater-demon -0.762657 0.083479
1718452095.61 samsung greater-demon -0.766601 0.075949
1718452105.747 samsung greater-demon -0.763543 0.080684
1718452115.884 samsung greater-demon -0.764550 0.078751
1718452126.023 samsung greater-demon -0.763076 0.082792
1718452136.161 samsung greater-demon -0.764210 0.080088
1718452146.299 samsung greater-demon -0.763518 0.081119
1718452156.437 samsung greater-demon -0.764842 0.080737
1718452166.529 samsung greater-demon -0.786740 0.034658
1718452176.711 samsung greater-demon -0.742166 0.124511
1718452186.849 samsung greater-demon -0.764493 0.079828
1718452196.986 samsung greater-demon -0.765229 0.076838
1718452207.124 samsung greater-demon -0.761293 0.084335
1718452217.263 samsung greater-demon -0.761359 0.085208
1718452227.399 samsung greater-demon -0.764732 0.077452
1718452237.537 samsung greater-demon -0.766383 0.074935
1718452247.675 samsung greater-demon -0.762978 0.081852
1718452257.813 samsung greater-demon -0.764015 0.081112
1718452267.95 samsung greater-demon -0.764795 0.078244
1718452278.087 samsung greater-demon -0.762822 0.080683
1718452288.228 samsung greater-demon -0.760077 0.087310
1718452298.365 samsung greater-demon -0.766798 0.076016
1718452308.501 samsung greater-demon -0.764782 0.078144
1718452318.639 samsung greater-demon -0.765535 0.076988
1718452328.715 samsung greater-demon -0.794948 0.015916
1718452338.813 samsung greater-demon -0.778285 0.050276
1718452348.949 samsung greater-demon -0.765424 0.075481
1718452359.087 samsung greater-demon -0.761482 0.082185
1718452369.226 samsung greater-demon -0.762136 0.082940
1718452379.362 samsung greater-demon -0.765114 0.075710
1718452389.499 samsung greater-demon -0.762210 0.081068
1718452399.641 samsung greater-demon -0.764940 0.078725
1718452409.776 samsung greater-demon -0.764308 0.078438
1718452419.913 samsung greater-demon -0.762976 0.081581
1718452430.051 samsung greater-demon -0.763582 0.079755
1718452440.188 samsung greater-demon -0.762874 0.079872
1718452450.316 samsung greater-demon -0.768377 0.069788
1718452460.464 samsung greater-demon -0.757034 0.092111
1718452470.602 samsung greater-demon -0.762444 0.081765
1718452480.738 samsung greater-demon -0.761964 0.080604
1718452490.877 samsung greater-demon -0.760892 0.084542
1718452501.015 samsung greater-demon -0.762471 0.082074
1718452511.154 samsung greater-demon -0.764082 0.080909
1718452521.29 samsung greater-demon -0.764076 0.077636
1718452531.43 samsung greater-demon -0.759778 0.087426
1718452541.566 samsung greater-demon -0.764739 0.076812
1718452551.704 samsung greater-demon -0.765976 0.076494
1718452561.842 samsung greater-demon -0.763474 0.080858
1718452571.979 samsung greater-demon -0.757191 0.091344
1718452582.117 samsung greater-demon -0.762065 0.082268
1718452592.254 samsung greater-demon -0.762779 0.080841
1718452602.318 samsung greater-demon -0.799949 0.006523
1718452612.428 samsung greater-demon -0.776837 0.052635
1718452622.565 samsung greater-demon -0.761567 0.082691
1718452632.702 samsung greater-demon -0.765176 0.074315
1718452642.841 samsung greater-demon -0.762190 0.082168
1718453109.177 samsung greater-demon 0.201963 0.109735
1718453119.311 samsung greater-demon 0.186909 0.077873
1718453129.451 samsung greater-demon 0.187469 0.082374
1718453139.588 samsung greater-demon 0.186833 0.078706
1718453149.726 samsung greater-demon 0.187572 0.082005
1718453159.862 samsung greater-demon 0.187673 0.079393
1718453170.0 samsung greater-demon 0.190677 0.085712
1718453180.137 samsung greater-demon 0.187407 0.079290
1718453190.277 samsung greater-demon 0.187839 0.082304
1718453200.413 samsung greater-demon 0.188209 0.080038
1718453210.485 samsung greater-demon 0.154922 0.015278
1718453220.586 samsung greater-demon 0.171499 0.047940
1718453230.829 samsung greater-demon 0.239153 0.189339
1718453240.965 samsung greater-demon 0.186491 0.078242
1718453251.104 samsung greater-demon 0.186269 0.081493
1718453261.24 samsung greater-demon 0.186682 0.079157
1718453271.297 samsung greater-demon 0.150068 0.003531
1718453281.413 samsung greater-demon 0.177326 0.059637
1718453291.551 samsung greater-demon 0.186666 0.080927
1718453301.688 samsung greater-demon 0.187279 0.079707
1718453311.825 samsung greater-demon 0.189191 0.081195
1718453321.91 samsung greater-demon 0.163891 0.027844
1718453332.0 samsung greater-demon 0.166725 0.036372
1718453342.074 samsung greater-demon 0.158687 0.015976
1718453352.172 samsung greater-demon 0.171329 0.042325
1718453362.309 samsung greater-demon 0.195053 0.088327
1718453372.449 samsung greater-demon 0.189444 0.081858
1718453382.584 samsung greater-demon 0.190662 0.077313
1718453392.723 samsung greater-demon 0.193788 0.083166
1718453402.86 samsung greater-demon 0.192571 0.081058
1718453413.004 samsung greater-demon 0.196754 0.090223
1718453423.136 samsung greater-demon 0.190372 0.075637
1718453433.273 samsung greater-demon 0.189609 0.073516
1718453443.413 samsung greater-demon 0.195088 0.084834
1718453453.549 samsung greater-demon 0.190599 0.077039
1718453463.687 samsung greater-demon 0.193844 0.082603
1718453473.757 samsung greater-demon 0.160875 0.014929
1718453483.861 samsung greater-demon 0.176419 0.047646
1718453493.997 samsung greater-demon 0.195459 0.086181
1718453504.135 samsung greater-demon 0.193209 0.081672
1718453514.273 samsung greater-demon 0.192115 0.079549
1718453524.41 samsung greater-demon 0.193663 0.081926
1718453534.552 samsung greater-demon 0.192604 0.082270
1718453544.685 samsung greater-demon 0.190805 0.076129
1718453554.823 samsung greater-demon 0.192664 0.081120
1718453564.961 samsung greater-demon 0.187232 0.070313
1718453575.099 samsung greater-demon 0.190834 0.078014
1718453585.172 samsung greater-demon 0.159588 0.014358
1718453595.271 samsung greater-demon 0.173920 0.042795
1718453605.411 samsung greater-demon 0.193801 0.083155
1718453615.548 samsung greater-demon 0.188217 0.074264
1718453625.62 samsung greater-demon 0.160295 0.016635
1718453635.72 samsung greater-demon 0.174270 0.044765
1718453645.859 samsung greater-demon 0.193537 0.080799
1718453655.996 samsung greater-demon 0.192338 0.081145
1718453666.133 samsung greater-demon 0.192649 0.080191
1718453676.27 samsung greater-demon 0.192950 0.079026
1718453686.409 samsung greater-demon 0.195298 0.085312
